frame	time	Function 2	units
9525	1601-01-02 05:45:16.112762	4.571178e+03	cnts
9526	1601-01-02 05:45:16.180648	4.570968e+03	cnts
9527	1601-01-02 05:45:16.248534	4.570623e+03	cnts
9528	1601-01-02 05:45:16.316420	4.571102e+03	cnts
9529	1601-01-02 05:45:16.350363	4.571356e+03	cnts
9530	1601-01-02 05:45:16.418249	4.571183e+03	cnts
9531	1601-01-02 05:45:16.486135	4.570953e+03	cnts
9532	1601-01-02 05:45:16.554021	4.570686e+03	cnts
9533	1601-01-02 05:45:16.621907	4.570416e+03	cnts
9534	1601-01-02 05:45:16.689793	4.570803e+03	cnts
9535	1601-01-02 05:45:16.723736	4.570949e+03	cnts
9536	1601-01-02 05:45:16.791622	4.570945e+03	cnts
9537	1601-01-02 05:45:16.859508	4.570516e+03	cnts
9538	1601-01-02 05:45:16.927394	4.570642e+03	cnts
9539	1601-01-02 05:45:16.995280	4.570551e+03	cnts
9540	1601-01-02 05:45:17.063166	4.570764e+03	cnts
9541	1601-01-02 05:45:17.131052	4.571132e+03	cnts
9542	1601-01-02 05:45:17.164995	4.570498e+03	cnts
9543	1601-01-02 05:45:17.232881	4.570566e+03	cnts
9544	1601-01-02 05:45:17.300767	4.570339e+03	cnts
9545	1601-01-02 05:45:17.368653	4.570417e+03	cnts
9546	1601-01-02 05:45:17.436539	4.570399e+03	cnts
9547	1601-01-02 05:45:17.470482	4.570456e+03	cnts
9548	1601-01-02 05:45:17.538368	4.570349e+03	cnts
9549	1601-01-02 05:45:17.606254	4.570103e+03	cnts
9550	1601-01-02 05:45:17.674140	4.570204e+03	cnts
9551	1601-01-02 05:45:17.742026	4.570147e+03	cnts
9552	1601-01-02 05:45:17.809912	4.570576e+03	cnts
9553	1601-01-02 05:45:17.877798	4.570924e+03	cnts
9554	1601-01-02 05:45:17.945684	4.570257e+03	cnts
9555	1601-01-02 05:45:18.013570	4.570103e+03	cnts
9556	1601-01-02 05:45:18.081456	4.570043e+03	cnts
9557	1601-01-02 05:45:18.149342	4.570606e+03	cnts
9558	1601-01-02 05:45:18.183285	4.570720e+03	cnts
9559	1601-01-02 05:45:18.251171	4.570385e+03	cnts
9560	1601-01-02 05:45:18.319057	4.570019e+03	cnts
9561	1601-01-02 05:45:18.386943	4.570017e+03	cnts
9562	1601-01-02 05:45:18.454829	4.570378e+03	cnts
9563	1601-01-02 05:45:18.522715	4.570572e+03	cnts
9564	1601-01-02 05:45:18.590601	4.570543e+03	cnts
9565	1601-01-02 05:45:18.624544	4.570872e+03	cnts
9566	1601-01-02 05:45:18.692430	4.570544e+03	cnts
9567	1601-01-02 05:45:18.726373	4.570486e+03	cnts
9568	1601-01-02 05:45:18.828202	4.570897e+03	cnts
9569	1601-01-02 05:45:18.896088	4.571041e+03	cnts
9570	1601-01-02 05:45:18.963974	4.571103e+03	cnts
9571	1601-01-02 05:45:18.997917	4.570795e+03	cnts
9572	1601-01-02 05:45:19.065803	4.570663e+03	cnts
9573	1601-01-02 05:45:19.133689	4.570750e+03	cnts
9574	1601-01-02 05:45:19.235518	4.571366e+03	cnts
9575	1601-01-02 05:45:19.269461	4.571069e+03	cnts
9576	1601-01-02 05:45:19.337347	4.571261e+03	cnts
9577	1601-01-02 05:45:19.371290	4.571018e+03	cnts
9578	1601-01-02 05:45:19.439176	4.570865e+03	cnts
9579	1601-01-02 05:45:19.507062	4.571511e+03	cnts
9580	1601-01-02 05:45:19.574948	4.571802e+03	cnts
9581	1601-01-02 05:45:19.642834	4.572028e+03	cnts
9582	1601-01-02 05:45:19.676777	4.571594e+03	cnts
9583	1601-01-02 05:45:19.744663	4.571887e+03	cnts
9584	1601-01-02 05:45:19.812549	4.571352e+03	cnts
9585	1601-01-02 05:45:19.880435	4.571813e+03	cnts
9586	1601-01-02 05:45:19.914378	4.572220e+03	cnts
9587	1601-01-02 05:45:20.016207	4.572265e+03	cnts
9588	1601-01-02 05:45:20.050150	4.572392e+03	cnts
9589	1601-01-02 05:45:20.118036	4.572171e+03	cnts
9590	1601-01-02 05:45:20.185922	4.572238e+03	cnts
9591	1601-01-02 05:45:20.253808	4.572689e+03	cnts
9592	1601-01-02 05:45:20.321694	4.572957e+03	cnts
9593	1601-01-02 05:45:20.389580	4.572985e+03	cnts
9594	1601-01-02 05:45:20.457466	4.572562e+03	cnts
9595	1601-01-02 05:45:20.491409	4.572609e+03	cnts
9596	1601-01-02 05:45:20.559295	4.572457e+03	cnts
9597	1601-01-02 05:45:20.627181	4.572912e+03	cnts
9598	1601-01-02 05:45:20.640236	4.572496e+03	cnts
9599	1601-01-02 05:45:20.762953	4.572829e+03	cnts
9600	1601-01-02 05:45:20.830839	4.572832e+03	cnts
9601	1601-01-02 05:45:20.898725	4.572736e+03	cnts
9602	1601-01-02 05:45:20.932668	4.573532e+03	cnts
9603	1601-01-02 05:45:21.000554	4.573561e+03	cnts
9604	1601-01-02 05:45:21.068440	4.573860e+03	cnts
9605	1601-01-02 05:45:21.136326	4.573630e+03	cnts
9606	1601-01-02 05:45:21.170269	4.573297e+03	cnts
9607	1601-01-02 05:45:21.238155	4.573305e+03	cnts
9608	1601-01-02 05:45:21.339984	4.574116e+03	cnts
9609	1601-01-02 05:45:21.475756	4.574420e+03	cnts
9610	1601-01-02 05:45:21.645471	4.574575e+03	cnts
9611	1601-01-02 05:45:21.849129	4.575136e+03	cnts
9612	1601-01-02 05:45:21.984901	4.574864e+03	cnts
9613	1601-01-02 05:45:22.188559	4.575586e+03	cnts
9614	1601-01-02 05:45:22.256445	4.575412e+03	cnts
9615	1601-01-02 05:45:22.324331	4.575178e+03	cnts
9616	1601-01-02 05:45:22.426160	4.575934e+03	cnts
9617	1601-01-02 05:45:22.494046	4.576056e+03	cnts
9618	1601-01-02 05:45:22.833476	4.576534e+03	cnts
9619	1601-01-02 05:45:23.105020	4.576317e+03	cnts
9620	1601-01-02 05:45:23.172906	4.576673e+03	cnts
9621	1601-01-02 05:45:23.240792	4.576613e+03	cnts
9622	1601-01-02 05:45:23.851766	4.576420e+03	cnts
9623	1601-01-02 05:45:23.987538	4.576702e+03	cnts
9624	1601-01-02 05:45:24.123310	4.576343e+03	cnts
9625	1601-01-02 05:45:24.191196	4.576279e+03	cnts
9626	1601-01-02 05:45:24.326968	4.576868e+03	cnts
9627	1601-01-02 05:45:24.394854	4.576259e+03	cnts
9628	1601-01-02 05:45:24.428797	4.576353e+03	cnts
9629	1601-01-02 05:45:24.530626	4.576305e+03	cnts
9630	1601-01-02 05:45:24.564569	4.576231e+03	cnts
9631	1601-01-02 05:45:24.632455	4.576501e+03	cnts
9632	1601-01-02 05:45:25.209486	4.575813e+03	cnts
9633	1601-01-02 05:45:25.311315	4.575830e+03	cnts
9634	1601-01-02 05:45:25.379201	4.576290e+03	cnts
9635	1601-01-02 05:45:25.447087	4.576198e+03	cnts
9636	1601-01-02 05:45:25.514973	4.575937e+03	cnts
9637	1601-01-02 05:45:25.582859	4.575825e+03	cnts
9638	1601-01-02 05:45:25.650745	4.575776e+03	cnts
9639	1601-01-02 05:45:25.718631	4.576054e+03	cnts
9640	1601-01-02 05:45:25.786517	4.576409e+03	cnts
9641	1601-01-02 05:45:25.854403	4.576156e+03	cnts
9642	1601-01-02 05:45:25.922289	4.575914e+03	cnts
9643	1601-01-02 05:45:25.990175	4.575605e+03	cnts
9644	1601-01-02 05:45:26.058061	4.576039e+03	cnts
9645	1601-01-02 05:45:26.125947	4.575978e+03	cnts
9646	1601-01-02 05:45:26.227776	4.575957e+03	cnts
9647	1601-01-02 05:45:26.261719	4.575762e+03	cnts
9648	1601-01-02 05:45:26.363548	4.575546e+03	cnts
9649	1601-01-02 05:45:26.431434	4.575637e+03	cnts
9650	1601-01-02 05:45:26.499320	4.575865e+03	cnts
9651	1601-01-02 05:45:26.567206	4.575986e+03	cnts
9652	1601-01-02 05:45:26.635092	4.575666e+03	cnts
9653	1601-01-02 05:45:26.669035	4.575436e+03	cnts
9654	1601-01-02 05:45:26.770864	4.575375e+03	cnts
9655	1601-01-02 05:45:26.838750	4.575579e+03	cnts
9656	1601-01-02 05:45:26.906636	4.575695e+03	cnts
9657	1601-01-02 05:45:26.974522	4.575559e+03	cnts
9658	1601-01-02 05:45:27.042408	4.575228e+03	cnts
9659	1601-01-02 05:45:27.110294	4.574964e+03	cnts
9660	1601-01-02 05:45:27.178180	4.575207e+03	cnts
9661	1601-01-02 05:45:27.246066	4.575411e+03	cnts
9662	1601-01-02 05:45:27.313952	4.575239e+03	cnts
9663	1601-01-02 05:45:27.381838	4.575078e+03	cnts
9664	1601-01-02 05:45:27.449724	4.574667e+03	cnts
9665	1601-01-02 05:45:27.483667	4.574168e+03	cnts
9666	1601-01-02 05:45:27.585496	4.574589e+03	cnts
9667	1601-01-02 05:45:27.619439	4.574727e+03	cnts
9668	1601-01-02 05:45:27.687325	4.574525e+03	cnts
9669	1601-01-02 05:45:27.755211	4.574157e+03	cnts
9670	1601-01-02 05:45:27.857040	4.573860e+03	cnts
9671	1601-01-02 05:45:27.924926	4.574361e+03	cnts
9672	1601-01-02 05:45:27.992812	4.574278e+03	cnts
9673	1601-01-02 05:45:28.060698	4.574388e+03	cnts
9674	1601-01-02 05:45:28.128584	4.574059e+03	cnts
9675	1601-01-02 05:45:28.196470	4.573728e+03	cnts
9676	1601-01-02 05:45:28.264356	4.573861e+03	cnts
9677	1601-01-02 05:45:28.332242	4.574127e+03	cnts
9678	1601-01-02 05:45:28.400128	4.573714e+03	cnts
9679	1601-01-02 05:45:28.468014	4.573689e+03	cnts
9680	1601-01-02 05:45:28.535900	4.572959e+03	cnts
9681	1601-01-02 05:45:28.637729	4.573154e+03	cnts
9682	1601-01-02 05:45:28.705615	4.573222e+03	cnts
9683	1601-01-02 05:45:28.773501	4.573244e+03	cnts
9684	1601-01-02 05:45:28.841387	4.572932e+03	cnts
9685	1601-01-02 05:45:28.909273	4.572293e+03	cnts
9686	1601-01-02 05:45:28.943216	4.572725e+03	cnts
9687	1601-01-02 05:45:29.011102	4.572581e+03	cnts
9688	1601-01-02 05:45:29.078988	4.572722e+03	cnts
9689	1601-01-02 05:45:29.180817	4.572725e+03	cnts
9690	1601-01-02 05:45:29.248703	4.571948e+03	cnts
9691	1601-01-02 05:45:29.282646	4.571494e+03	cnts
9692	1601-01-02 05:45:29.384475	4.571651e+03	cnts
9693	1601-01-02 05:45:29.452361	4.572219e+03	cnts
9694	1601-01-02 05:45:29.520247	4.571641e+03	cnts
9695	1601-01-02 05:45:29.588133	4.571555e+03	cnts
9696	1601-01-02 05:45:29.656019	4.571350e+03	cnts
9697	1601-01-02 05:45:29.723905	4.571175e+03	cnts
9698	1601-01-02 05:45:29.757848	4.571563e+03	cnts
9699	1601-01-02 05:45:29.825734	4.571617e+03	cnts
9700	1601-01-02 05:45:29.893620	4.571673e+03	cnts
9701	1601-01-02 05:45:29.961506	4.571151e+03	cnts
9702	1601-01-02 05:45:30.029392	4.570845e+03	cnts
9703	1601-01-02 05:45:30.097278	4.571120e+03	cnts
9704	1601-01-02 05:45:30.199107	4.570996e+03	cnts
9705	1601-01-02 05:45:30.266993	4.570896e+03	cnts
9706	1601-01-02 05:45:30.334879	4.570345e+03	cnts
9707	1601-01-02 05:45:30.402765	4.570352e+03	cnts
9708	1601-01-02 05:45:30.470651	4.570282e+03	cnts
9709	1601-01-02 05:45:30.538537	4.570497e+03	cnts
9710	1601-01-02 05:45:30.606423	4.570586e+03	cnts
9711	1601-01-02 05:45:30.674309	4.570198e+03	cnts
9712	1601-01-02 05:45:30.742195	4.569998e+03	cnts
9713	1601-01-02 05:45:30.810081	4.569864e+03	cnts
9714	1601-01-02 05:45:30.877967	4.570448e+03	cnts
9715	1601-01-02 05:45:30.945853	4.570127e+03	cnts
9716	1601-01-02 05:45:30.979796	4.570296e+03	cnts
9717	1601-01-02 05:45:31.081625	4.569888e+03	cnts
9718	1601-01-02 05:45:31.115568	4.570079e+03	cnts
9719	1601-01-02 05:45:31.217397	4.569934e+03	cnts
9720	1601-01-02 05:45:31.285283	4.570263e+03	cnts
9721	1601-01-02 05:45:31.353169	4.570104e+03	cnts
9722	1601-01-02 05:45:31.454998	4.569648e+03	cnts
9723	1601-01-02 05:45:31.488941	4.569507e+03	cnts
9724	1601-01-02 05:45:31.590770	4.569506e+03	cnts
9725	1601-01-02 05:45:31.658656	4.569857e+03	cnts
9726	1601-01-02 05:45:31.726542	4.570077e+03	cnts
9727	1601-01-02 05:45:31.794428	4.569412e+03	cnts
9728	1601-01-02 05:45:31.862314	4.569441e+03	cnts
9729	1601-01-02 05:45:31.930200	4.569384e+03	cnts
9730	1601-01-02 05:45:31.998086	4.569881e+03	cnts
9731	1601-01-02 05:45:32.065972	4.569566e+03	cnts
9732	1601-01-02 05:45:32.133858	4.569298e+03	cnts
9733	1601-01-02 05:45:32.201744	4.568926e+03	cnts
9734	1601-01-02 05:45:32.269630	4.569309e+03	cnts
9735	1601-01-02 05:45:32.337516	4.569207e+03	cnts
9736	1601-01-02 05:45:32.405402	4.569555e+03	cnts
9737	1601-01-02 05:45:32.507231	4.569277e+03	cnts
9738	1601-01-02 05:45:32.541174	4.569367e+03	cnts
9739	1601-01-02 05:45:32.643003	4.569218e+03	cnts
9740	1601-01-02 05:45:32.710889	4.569623e+03	cnts
9741	1601-01-02 05:45:32.812718	4.569810e+03	cnts
9742	1601-01-02 05:45:32.880604	4.569378e+03	cnts
9743	1601-01-02 05:45:32.948490	4.569219e+03	cnts
9744	1601-01-02 05:45:33.016376	4.569479e+03	cnts
9745	1601-01-02 05:45:33.118205	4.569813e+03	cnts
9746	1601-01-02 05:45:33.186091	4.569900e+03	cnts
9747	1601-01-02 05:45:33.253977	4.569518e+03	cnts
9748	1601-01-02 05:45:33.321863	4.569651e+03	cnts
9749	1601-01-02 05:45:33.355806	4.569844e+03	cnts
9750	1601-01-02 05:45:33.423692	4.569946e+03	cnts
9751	1601-01-02 05:45:33.491578	4.569947e+03	cnts
9752	1601-01-02 05:45:33.559464	4.569886e+03	cnts
9753	1601-01-02 05:45:33.627350	4.569538e+03	cnts
9754	1601-01-02 05:45:33.661293	4.569702e+03	cnts
9755	1601-01-02 05:45:33.729179	4.569786e+03	cnts
9756	1601-01-02 05:45:33.797065	4.570459e+03	cnts
9757	1601-01-02 05:45:33.864951	4.570260e+03	cnts
9758	1601-01-02 05:45:33.932837	4.570051e+03	cnts
9759	1601-01-02 05:45:34.000723	4.569939e+03	cnts
9760	1601-01-02 05:45:34.034666	4.570163e+03	cnts
9761	1601-01-02 05:45:34.102552	4.570041e+03	cnts
9762	1601-01-02 05:45:34.170438	4.570638e+03	cnts
9763	1601-01-02 05:45:34.238324	4.570929e+03	cnts
9764	1601-01-02 05:45:34.306210	4.570514e+03	cnts
9765	1601-01-02 05:45:34.374096	4.570461e+03	cnts
9766	1601-01-02 05:45:34.441982	4.570252e+03	cnts
9767	1601-01-02 05:45:34.509868	4.570708e+03	cnts
9768	1601-01-02 05:45:34.543811	4.570511e+03	cnts
